time,categoryId,title,viewCount,url,channelTitle
2019-04-15T16:49:45.253138,17,ATLAS STONE Vs. SPRAY PAINT = EPIC BABY GENDER REVEAL!,2320214,NbhiGb_pZ-g,How Ridiculous
2019-04-15T16:49:45.253138,24,Emmerdale - Liv Has the Proof She Needs to Bring Maya Down,117209,gtjNEc0PGP8,Emmerdale
2019-04-15T16:49:45.253138,26,Brunch-off Challenge,267960,yyIczXosHlg,In The Pan
2019-04-15T16:49:45.253138,24,Adults React To BLACKPINK - Kill This Love,1800454,lSeSkVIlzC4,FBE
2019-04-15T17:19:45.352789,10,J Hus - Daily Duppy | GRM Daily,1077576,sPXLMBrWtkM,GRM Daily
2019-04-15T17:19:45.352789,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4123120,R6YCfVe4eR0,GameofThrones
2019-04-15T17:19:45.352789,22,Training Camp Vlog - 7 Weeks Out! ~ Anthony Joshua,283470,Ef-2Fn6KU4Y,Anthony Joshua
2019-04-15T17:19:45.352789,10,KO - Still (Music Video) | @MixtapeMadness,113767,wPv0_MReY0E,Mixtape Madness
2019-04-15T17:19:45.352789,24,Comedian Kojo gets Simon's GOLDEN BUZZER | Auditions | BGT 2019,6605090,b7eror7JG2Y,Britain's Got Talent
2019-04-15T17:19:45.352789,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,373316,n50HLn_2f0w,INSIDER
2019-04-15T17:19:45.352789,17,Tiger Woods' Final Round,582962,UzRmUq2KfkU,The Masters
2019-04-15T17:19:45.352789,24,Will It Muffin? Taste Test,748178,9_HJFOxde0s,Good Mythical Morning
2019-04-15T17:19:45.352789,24,Gordon Ramsay Enters A Cooking Challenge | Gordon's Great Escape,1266866,qOkZiVlQHMs,Gordon Ramsay
2019-04-15T17:19:45.352789,20,Star Wars Jedi: Fallen Order — Official Reveal Trailer,6757301,0GLbwkfhYZk,EA Star Wars
2019-04-15T17:19:45.352789,27,Game of Thrones recap for Season 8 – everything you need to know,679617,jMbao3xdiRY,Alt Shift X
2019-04-15T17:19:45.352789,27,The Most Dangerous Stuff in the Universe - Strange Stars Explained,3102709,p_8yK2kmxoo,Kurzgesagt – In a Nutshell
2019-04-15T17:19:45.352789,17,LOSC - Paris Saint-Germain ( 5-1 ) - Highlights - (LOSC - PARIS) / 2018-19,236937,QhroKkcIhvo,Ligue 1 Conforama Official
2019-04-15T17:19:45.352789,17,Tiger Woods wins The 2019 Masters | SportsCenter,1824534,l8UL23m1qQY,ESPN
2019-04-15T17:19:45.352789,17,Max Holloway vs Dustin Poirier II (full fight highlights) | UFC 236,123463,C3mQIPk0kjk,BT Sport
2019-04-15T17:19:45.352789,24,BTS: Boy with Luv (Live) - SNL,5408780,O4NB73HTlxI,Saturday Night Live
2019-04-15T17:19:45.352789,24,"how to create billie eilish's ""bad guy""",2094304,VSPuRXkUWoU,SethEverman
2019-04-15T17:19:45.352789,22,We Dress According To South Carolina High School Dress Codes • Ladylike,722964,g7itQNVeFB4,Ladylike
2019-04-15T17:19:45.352789,27,How Humans Broke the Game,1012643,BJzJtm7OfdQ,TierZoo
2019-04-15T17:19:45.352789,24,Game of Thrones: Season 8 Premiere - Review,201554,AGMVzQ_NeuM,Jeremy Jahns
2019-04-15T17:19:45.352789,17,2019 Chinese Grand Prix: Race Highlights,1836794,zKfmiAYiC-M,FORMULA 1
2019-04-15T17:19:45.352789,25,STAR WARS Rise of Skywalker Trailer BREAKDOWN! Palpatine & Leia Explained!,311809,o9vJcOAacpA,New Rockstars
2019-04-15T17:19:45.352789,24,Star Wars: The Rise of Skywalker – Teaser,22661575,adzYW5DZoWs,Star Wars
2019-04-15T17:19:45.352789,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),745678,5jDsPkPjVK4,The Film Theorists
2019-04-15T17:19:45.352789,17,Mo Salah reacts to his SCREAMER against Chelsea! | Super Sunday,1046004,5F4z6aM680U,Sky Sports Football
2019-04-15T17:19:45.352789,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,632456,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T17:19:45.352789,27,GIANT 10LB Edible Tootsie Roll,474251,UC25Q7GiJG4,The King of Random
2019-04-15T17:19:45.352789,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1359508,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T17:19:45.352789,10,Billie Eilish - bad guy,146368,OBHscXo8V7I,RoadTrip TV
2019-04-15T17:19:45.352789,24,24 Hours in Hiroshima | 6 Things You Need To Do,170647,zlpUjbQ91gE,Abroad in Japan
2019-04-15T17:19:45.352789,26,Chefs Review 'EXPENSIVE' Easter Eggs,298943,MDDemciBYHA,SORTEDfood
2019-04-15T17:19:45.352789,28,8 Meat Gadgets put to the Test,419490,--Oly6yY5To,CrazyRussianHacker
2019-04-15T17:19:45.352789,24,Starving Her Baby to Death | Chicago Med,218280,lm7uZy-oVNg,Chicago Official
2019-04-15T17:19:45.352789,17,UFC 236 Post-Fight Press Conference: Dana White,337905,OOrjqAk9ufY,TheMacLife
2019-04-15T17:19:45.352789,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",2009375,a5vg_Yi42Ok,DALLMYD
2019-04-15T17:19:45.352789,24,Gordon Shocked That Chef Isn't Allowed To Season His Food | Kitchen Nightmares,1328914,mWkP7esvuiw,Kitchen Nightmares
2019-04-15T17:19:45.352789,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1077250,04WYGo4rfdw,Vat19
2019-04-15T17:19:45.352789,24,SHE GOT 100! Shellyann smashes Sia's I'm Alive 🤯 - BBC All Together Now 🎤,262040,kL911YdteWI,BBC
2019-04-15T17:19:45.352789,26,How-To Carve a Realistic beetle out of Wewd,663578,nKh_yq627WM,Bobby Duke Arts
2019-04-15T17:19:45.352789,23,The Try Guys Old Age Makeovers,2638100,kOd19ljsklQ,The Try Guys
2019-04-15T17:19:45.352789,24,Romesh Ranganathan is SO DONE with Johnny Vegas | 8 Out of 10 Cats Does Countdown | Best Comedians 4,478706,F84-tpUtifc,Channel 4
2019-04-15T17:19:45.352789,24,FASTEST FOOD WORKERS IN THE WORLD,561530,fTQpLGvBtWw,SSSniperWolf
2019-04-15T17:19:45.352789,24,Things Only True Fans Noticed In The Rise of Skywalker Trailer,1325672,pY8O7-mpdUk,Looper
2019-04-15T17:19:45.352789,10,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) feat. Halsey' Official MV,136346624,XsX3ATc3FbA,ibighit
2019-04-15T17:19:45.352789,17,Spal 2-1 Juventus | Spal shock Juve to put eight successive Serie A title on hold | Serie A,1312639,G7d7QrMK15Y,Serie A
2019-04-15T17:19:45.352789,24,Chris Hemsworth Swaps Spoilers with Kit Harrington | The Graham Norton Show | BBC America,853796,Rc91Qvy8O04,BBC America
2019-04-15T17:19:45.352789,17,ATLAS STONE Vs. SPRAY PAINT = EPIC BABY GENDER REVEAL!,2323067,NbhiGb_pZ-g,How Ridiculous
2019-04-15T17:19:45.352789,24,Emmerdale - Liv Has the Proof She Needs to Bring Maya Down,117492,gtjNEc0PGP8,Emmerdale
2019-04-15T17:19:45.352789,26,Brunch-off Challenge,268595,yyIczXosHlg,In The Pan
2019-04-15T17:19:45.352789,24,Adults React To BLACKPINK - Kill This Love,1803073,lSeSkVIlzC4,FBE
2019-04-15T17:49:49.460402,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4274673,R6YCfVe4eR0,GameofThrones
2019-04-15T17:49:49.460402,10,J Hus - Daily Duppy | GRM Daily,1094942,sPXLMBrWtkM,GRM Daily
2019-04-15T17:49:49.460402,22,Training Camp Vlog - 7 Weeks Out! ~ Anthony Joshua,297498,Ef-2Fn6KU4Y,Anthony Joshua
2019-04-15T17:49:49.460402,10,KO - Still (Music Video) | @MixtapeMadness,116443,wPv0_MReY0E,Mixtape Madness
2019-04-15T17:49:49.460402,24,Comedian Kojo gets Simon's GOLDEN BUZZER | Auditions | BGT 2019,6692176,b7eror7JG2Y,Britain's Got Talent
2019-04-15T17:49:49.460402,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,390814,n50HLn_2f0w,INSIDER
2019-04-15T17:49:49.460402,17,Tiger Woods' Final Round,591950,UzRmUq2KfkU,The Masters
2019-04-15T17:49:49.460402,24,Will It Muffin? Taste Test,787306,9_HJFOxde0s,Good Mythical Morning
2019-04-15T17:49:49.460402,24,Gordon Ramsay Enters A Cooking Challenge | Gordon's Great Escape,1289791,qOkZiVlQHMs,Gordon Ramsay
2019-04-15T17:49:49.460402,27,Game of Thrones recap for Season 8 – everything you need to know,694465,jMbao3xdiRY,Alt Shift X
2019-04-15T17:49:49.460402,20,Star Wars Jedi: Fallen Order — Official Reveal Trailer,6806410,0GLbwkfhYZk,EA Star Wars
2019-04-15T17:49:49.460402,27,The Most Dangerous Stuff in the Universe - Strange Stars Explained,3126227,p_8yK2kmxoo,Kurzgesagt – In a Nutshell
2019-04-15T17:49:49.460402,17,LOSC - Paris Saint-Germain ( 5-1 ) - Highlights - (LOSC - PARIS) / 2018-19,242594,QhroKkcIhvo,Ligue 1 Conforama Official
2019-04-15T17:49:49.460402,17,Max Holloway vs Dustin Poirier II (full fight highlights) | UFC 236,125639,C3mQIPk0kjk,BT Sport
2019-04-15T17:49:49.460402,17,Tiger Woods wins The 2019 Masters | SportsCenter,1846477,l8UL23m1qQY,ESPN
2019-04-15T17:49:49.460402,24,BTS: Boy with Luv (Live) - SNL,5489518,O4NB73HTlxI,Saturday Night Live
2019-04-15T17:49:49.460402,24,"how to create billie eilish's ""bad guy""",2139056,VSPuRXkUWoU,SethEverman
2019-04-15T17:49:49.460402,24,Game of Thrones: Season 8 Premiere - Review,206906,AGMVzQ_NeuM,Jeremy Jahns
2019-04-15T17:49:49.460402,22,We Dress According To South Carolina High School Dress Codes • Ladylike,731524,g7itQNVeFB4,Ladylike
2019-04-15T17:49:49.460402,27,How Humans Broke the Game,1026771,BJzJtm7OfdQ,TierZoo
2019-04-15T17:49:49.460402,17,2019 Chinese Grand Prix: Race Highlights,1847306,zKfmiAYiC-M,FORMULA 1
2019-04-15T17:49:49.460402,25,STAR WARS Rise of Skywalker Trailer BREAKDOWN! Palpatine & Leia Explained!,319622,o9vJcOAacpA,New Rockstars
2019-04-15T17:49:49.460402,24,Star Wars: The Rise of Skywalker – Teaser,22708458,adzYW5DZoWs,Star Wars
2019-04-15T17:49:49.460402,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),754878,5jDsPkPjVK4,The Film Theorists
2019-04-15T17:49:49.460402,17,Mo Salah reacts to his SCREAMER against Chelsea! | Super Sunday,1085814,5F4z6aM680U,Sky Sports Football
2019-04-15T17:49:49.460402,27,GIANT 10LB Edible Tootsie Roll,482592,UC25Q7GiJG4,The King of Random
2019-04-15T17:49:49.460402,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,639270,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T17:49:49.460402,10,Billie Eilish - bad guy,148931,OBHscXo8V7I,RoadTrip TV
2019-04-15T17:49:49.460402,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1363492,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T17:49:49.460402,24,24 Hours in Hiroshima | 6 Things You Need To Do,172414,zlpUjbQ91gE,Abroad in Japan
2019-04-15T17:49:49.460402,26,Chefs Review 'EXPENSIVE' Easter Eggs,301059,MDDemciBYHA,SORTEDfood
2019-04-15T17:49:49.460402,28,8 Meat Gadgets put to the Test,425442,--Oly6yY5To,CrazyRussianHacker
2019-04-15T17:49:49.460402,24,Starving Her Baby to Death | Chicago Med,221046,lm7uZy-oVNg,Chicago Official
2019-04-15T17:49:49.460402,17,UFC 236 Post-Fight Press Conference: Dana White,338750,OOrjqAk9ufY,TheMacLife
2019-04-15T17:49:49.460402,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",2050863,a5vg_Yi42Ok,DALLMYD
2019-04-15T17:49:49.460402,24,Gordon Shocked That Chef Isn't Allowed To Season His Food | Kitchen Nightmares,1349928,mWkP7esvuiw,Kitchen Nightmares
2019-04-15T17:49:49.460402,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1090699,04WYGo4rfdw,Vat19
2019-04-15T17:49:49.460402,24,SHE GOT 100! Shellyann smashes Sia's I'm Alive 🤯 - BBC All Together Now 🎤,264497,kL911YdteWI,BBC
2019-04-15T17:49:49.460402,26,How-To Carve a Realistic beetle out of Wewd,670128,nKh_yq627WM,Bobby Duke Arts
2019-04-15T17:49:49.460402,23,The Try Guys Old Age Makeovers,2647378,kOd19ljsklQ,The Try Guys
2019-04-15T17:49:49.460402,24,Romesh Ranganathan is SO DONE with Johnny Vegas | 8 Out of 10 Cats Does Countdown | Best Comedians 4,481505,F84-tpUtifc,Channel 4
2019-04-15T17:49:49.460402,24,FASTEST FOOD WORKERS IN THE WORLD,563031,fTQpLGvBtWw,SSSniperWolf
2019-04-15T17:49:49.460402,24,Things Only True Fans Noticed In The Rise of Skywalker Trailer,1330631,pY8O7-mpdUk,Looper
2019-04-15T17:49:49.460402,10,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) feat. Halsey' Official MV,136583785,XsX3ATc3FbA,ibighit
2019-04-15T17:49:49.460402,17,Spal 2-1 Juventus | Spal shock Juve to put eight successive Serie A title on hold | Serie A,1315306,G7d7QrMK15Y,Serie A
2019-04-15T17:49:49.460402,24,Chris Hemsworth Swaps Spoilers with Kit Harrington | The Graham Norton Show | BBC America,856752,Rc91Qvy8O04,BBC America
2019-04-15T17:49:49.460402,17,ATLAS STONE Vs. SPRAY PAINT = EPIC BABY GENDER REVEAL!,2327181,NbhiGb_pZ-g,How Ridiculous
2019-04-15T17:49:49.460402,24,Emmerdale - Liv Has the Proof She Needs to Bring Maya Down,117868,gtjNEc0PGP8,Emmerdale
2019-04-15T17:49:49.460402,26,Brunch-off Challenge,269335,yyIczXosHlg,In The Pan
2019-04-15T17:49:49.460402,24,Adults React To BLACKPINK - Kill This Love,1806366,lSeSkVIlzC4,FBE
2019-04-15T18:19:52.830431,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4431696,R6YCfVe4eR0,GameofThrones
2019-04-15T18:19:52.830431,10,J Hus - Daily Duppy | GRM Daily,1111507,sPXLMBrWtkM,GRM Daily
2019-04-15T18:19:52.830431,22,Training Camp Vlog - 7 Weeks Out! ~ Anthony Joshua,311301,Ef-2Fn6KU4Y,Anthony Joshua
2019-04-15T18:19:52.830431,10,KO - Still (Music Video) | @MixtapeMadness,118788,wPv0_MReY0E,Mixtape Madness
2019-04-15T18:19:52.830431,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,407346,n50HLn_2f0w,INSIDER
2019-04-15T18:19:52.830431,24,Comedian Kojo gets Simon's GOLDEN BUZZER | Auditions | BGT 2019,6783805,b7eror7JG2Y,Britain's Got Talent
2019-04-15T18:19:52.830431,17,Tiger Woods' Final Round,601630,UzRmUq2KfkU,The Masters
2019-04-15T18:19:52.830431,24,Will It Muffin? Taste Test,830396,9_HJFOxde0s,Good Mythical Morning
2019-04-15T18:19:52.830431,24,Gordon Ramsay Enters A Cooking Challenge | Gordon's Great Escape,1314660,qOkZiVlQHMs,Gordon Ramsay
2019-04-15T18:19:52.830431,27,Game of Thrones recap for Season 8 – everything you need to know,707575,jMbao3xdiRY,Alt Shift X
2019-04-15T18:19:52.830431,20,Star Wars Jedi: Fallen Order — Official Reveal Trailer,6858128,0GLbwkfhYZk,EA Star Wars
2019-04-15T18:19:52.830431,17,LOSC - Paris Saint-Germain ( 5-1 ) - Highlights - (LOSC - PARIS) / 2018-19,248064,QhroKkcIhvo,Ligue 1 Conforama Official
2019-04-15T18:19:52.830431,27,The Most Dangerous Stuff in the Universe - Strange Stars Explained,3148759,p_8yK2kmxoo,Kurzgesagt – In a Nutshell
2019-04-15T18:19:52.830431,17,Max Holloway vs Dustin Poirier II (full fight highlights) | UFC 236,127865,C3mQIPk0kjk,BT Sport
2019-04-15T18:19:52.830431,17,Tiger Woods wins The 2019 Masters | SportsCenter,1869781,l8UL23m1qQY,ESPN
2019-04-15T18:19:52.830431,24,BTS: Boy with Luv (Live) - SNL,5567234,O4NB73HTlxI,Saturday Night Live
2019-04-15T18:19:52.830431,24,"how to create billie eilish's ""bad guy""",2192528,VSPuRXkUWoU,SethEverman
2019-04-15T18:19:52.830431,24,Game of Thrones: Season 8 Premiere - Review,212052,AGMVzQ_NeuM,Jeremy Jahns
2019-04-15T18:19:52.830431,22,We Dress According To South Carolina High School Dress Codes • Ladylike,741103,g7itQNVeFB4,Ladylike
2019-04-15T18:19:52.830431,27,How Humans Broke the Game,1038550,BJzJtm7OfdQ,TierZoo
2019-04-15T18:19:52.830431,17,2019 Chinese Grand Prix: Race Highlights,1856423,zKfmiAYiC-M,FORMULA 1
2019-04-15T18:19:52.830431,25,STAR WARS Rise of Skywalker Trailer BREAKDOWN! Palpatine & Leia Explained!,328296,o9vJcOAacpA,New Rockstars
2019-04-15T18:19:52.830431,24,Star Wars: The Rise of Skywalker – Teaser,22755904,adzYW5DZoWs,Star Wars
2019-04-15T18:19:52.830431,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),764675,5jDsPkPjVK4,The Film Theorists
2019-04-15T18:19:52.830431,17,Mo Salah reacts to his SCREAMER against Chelsea! | Super Sunday,1124341,5F4z6aM680U,Sky Sports Football
2019-04-15T18:19:52.830431,27,GIANT 10LB Edible Tootsie Roll,491425,UC25Q7GiJG4,The King of Random
2019-04-15T18:19:52.830431,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,645312,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T18:19:52.830431,10,Billie Eilish - bad guy,151429,OBHscXo8V7I,RoadTrip TV
2019-04-15T18:19:52.830431,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1367029,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T18:19:52.830431,24,24 Hours in Hiroshima | 6 Things You Need To Do,174058,zlpUjbQ91gE,Abroad in Japan
2019-04-15T18:19:52.830431,28,8 Meat Gadgets put to the Test,431713,--Oly6yY5To,CrazyRussianHacker
2019-04-15T18:19:52.830431,26,Chefs Review 'EXPENSIVE' Easter Eggs,303353,MDDemciBYHA,SORTEDfood
2019-04-15T18:19:52.830431,24,Starving Her Baby to Death | Chicago Med,223690,lm7uZy-oVNg,Chicago Official
2019-04-15T18:19:52.830431,17,UFC 236 Post-Fight Press Conference: Dana White,339495,OOrjqAk9ufY,TheMacLife
2019-04-15T18:19:52.830431,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",2094186,a5vg_Yi42Ok,DALLMYD
2019-04-15T18:19:52.830431,24,Gordon Shocked That Chef Isn't Allowed To Season His Food | Kitchen Nightmares,1373018,mWkP7esvuiw,Kitchen Nightmares
2019-04-15T18:19:52.830431,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1106722,04WYGo4rfdw,Vat19
2019-04-15T18:19:52.830431,24,SHE GOT 100! Shellyann smashes Sia's I'm Alive 🤯 - BBC All Together Now 🎤,267030,kL911YdteWI,BBC
2019-04-15T18:19:52.830431,26,How-To Carve a Realistic beetle out of Wewd,677287,nKh_yq627WM,Bobby Duke Arts
2019-04-15T18:19:52.830431,23,The Try Guys Old Age Makeovers,2657011,kOd19ljsklQ,The Try Guys
2019-04-15T18:19:52.830431,24,Romesh Ranganathan is SO DONE with Johnny Vegas | 8 Out of 10 Cats Does Countdown | Best Comedians 4,484238,F84-tpUtifc,Channel 4
2019-04-15T18:19:52.830431,24,FASTEST FOOD WORKERS IN THE WORLD,564683,fTQpLGvBtWw,SSSniperWolf
2019-04-15T18:19:52.830431,24,Things Only True Fans Noticed In The Rise of Skywalker Trailer,1336005,pY8O7-mpdUk,Looper
2019-04-15T18:19:52.830431,10,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) feat. Halsey' Official MV,136799118,XsX3ATc3FbA,ibighit
2019-04-15T18:19:52.830431,17,Spal 2-1 Juventus | Spal shock Juve to put eight successive Serie A title on hold | Serie A,1317770,G7d7QrMK15Y,Serie A
2019-04-15T18:19:52.830431,24,Chris Hemsworth Swaps Spoilers with Kit Harrington | The Graham Norton Show | BBC America,859742,Rc91Qvy8O04,BBC America
2019-04-15T18:19:52.830431,17,ATLAS STONE Vs. SPRAY PAINT = EPIC BABY GENDER REVEAL!,2331664,NbhiGb_pZ-g,How Ridiculous
2019-04-15T18:19:52.830431,24,Emmerdale - Liv Has the Proof She Needs to Bring Maya Down,118273,gtjNEc0PGP8,Emmerdale
2019-04-15T18:19:52.830431,26,Brunch-off Challenge,270205,yyIczXosHlg,In The Pan
2019-04-15T18:19:52.830431,24,Adults React To BLACKPINK - Kill This Love,1809753,lSeSkVIlzC4,FBE
2019-04-15T18:49:56.199523,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4582799,R6YCfVe4eR0,GameofThrones
2019-04-15T18:49:56.199523,10,J Hus - Daily Duppy | GRM Daily,1128555,sPXLMBrWtkM,GRM Daily
