time,categoryId,title,viewCount,url,channelTitle
2019-04-15T16:49:45.253138,17,THUNDER vs TRAIL BLAZERS | Damian Lillard Takes Over in the 4th | Game 1,158492,rT51rC-zUj4,NBA
2019-04-15T16:49:45.253138,22,We Dress According To South Carolina High School Dress Codes • Ladylike,716639,g7itQNVeFB4,Ladylike
2019-04-15T16:49:45.253138,17,The Wildest NBA Facts No One Has Ever Told You,272417,sDnNpL2eF98,JxmyHighroller
2019-04-15T16:49:45.253138,27,GIANT 10LB Edible Tootsie Roll,467265,UC25Q7GiJG4,The King of Random
2019-04-15T16:49:45.253138,24,Season 8 Episode 1 Explained ! | Game of Thrones Season 8 Episode 1,222122,QCMjAAnoCs4,Fire And Blood
2019-04-15T16:49:45.253138,24,"Alejandro Aranda Brings a FRESH TAKE to ""One Dance"" by Drake - American Idol 2019",532203,g1aFibJqZI8,American Idol
2019-04-15T16:49:45.253138,17,Nike - Tiger Woods: Same Dream,656897,Kx9fadoL9oU,Nike
2019-04-15T16:49:45.253138,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),738030,5jDsPkPjVK4,The Film Theorists
2019-04-15T16:49:45.253138,24,Keanu Reeves Shows Us His Most Prized Motorcycles | Collected | GQ,383746,O4iGNXsqghs,GQ
2019-04-15T16:49:45.253138,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1355708,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T16:49:45.253138,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,356628,n50HLn_2f0w,INSIDER
2019-04-15T16:49:45.253138,24,"The Crazy 8's Defy Expectations with ""You & Me"" - World of Dance 2019 (Full Performance)",238909,ucNsjMJrgzE,NBC World of Dance
2019-04-15T16:49:45.253138,23,Everything Is Stupid - America Has a Problem with Food | The Daily Show,507220,CikXQvz57ZU,The Daily Show with Trevor Noah
2019-04-15T16:49:45.253138,28,Samsung Galaxy Fold hands-on: more than a concept,358872,-O39FAQapSA,The Verge
2019-04-15T16:49:45.253138,26,Rebuilding A Wrecked Lamborghini Huracan Part 11,874651,C4_UntN6O2A,goonzquad
2019-04-15T16:49:45.253138,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,626911,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T16:49:45.253138,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",1966996,a5vg_Yi42Ok,DALLMYD
2019-04-15T16:49:45.253138,24,"how to create billie eilish's ""bad guy""",2064094,VSPuRXkUWoU,SethEverman
2019-04-15T16:49:45.253138,24,BTS Eat Churros on The Morning Mash Up,298571,h3P5Hrblbe0,SiriusXM
2019-04-15T16:49:45.253138,17,Nets Expose Sixers Serious Flaws In Game 1,266552,AJKDh52Ehac,BBALLBREAKDOWN
2019-04-15T16:49:45.253138,17,Bronny James 1st 360 DUNK!! Bronny Gets HEATED vs Trae Young's Team! Blue Chips Put To The TEST!,615338,KMwuyXQcWfI,Ballislife
2019-04-15T16:49:45.253138,28,8 Meat Gadgets put to the Test,414727,--Oly6yY5To,CrazyRussianHacker
2019-04-15T16:49:45.253138,24,"BTS Explains The True Meaning Behind “Boy With Luv”,  Friendship With Shawn Mendes And More",797981,u5jugGl_pu0,Elvis Duran Show
2019-04-15T16:49:45.253138,24,We Got Married...(Pt. 2/4),2332290,2x8guH7hsgc,Dani Cohn
2019-04-15T16:49:45.253138,26,Do This EVERY Time You Squat! (HUGE DIFFERENCE),479227,6gfh2UfcJFw,ATHLEAN-X™
2019-04-15T16:49:45.253138,24,RETURN TO THE STUDIO.,215432,_aHE8lgalJU,Joey Drew Studios
2019-04-15T16:49:45.253138,24,Kids React To Dr. Phil,357300,xgtzpEihCdU,FBE
2019-04-15T16:49:45.253138,17,2019 Chinese Grand Prix: Race Highlights,1826490,zKfmiAYiC-M,FORMULA 1
2019-04-15T16:49:45.253138,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1065834,04WYGo4rfdw,Vat19
2019-04-15T16:49:45.253138,23,The Try Guys Old Age Makeovers,2629983,kOd19ljsklQ,The Try Guys
2019-04-15T16:49:45.253138,26,How-To Carve a Realistic beetle out of Wewd,657508,nKh_yq627WM,Bobby Duke Arts
2019-04-15T16:49:45.253138,26,Magic Star ⭐ Concealer & Setting Powder Reveal | Jeffree Star Cosmetics,7023005,QuderoyWqII,jeffreestar
2019-04-15T16:49:45.253138,24,Gordon Shocked That Chef Isn't Allowed To Season His Food | Kitchen Nightmares,1311942,mWkP7esvuiw,Kitchen Nightmares
2019-04-15T16:49:45.253138,17,Shields vs. Hammer: Highlights | SHOWTIME Boxing: Special Edition,324298,zIG2yCvG3TI,SHOWTIME Sports
2019-04-15T17:19:45.352789,17,Tiger Woods wins The 2019 Masters | SportsCenter,1824534,l8UL23m1qQY,ESPN
2019-04-15T17:19:45.352789,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4123120,R6YCfVe4eR0,GameofThrones
2019-04-15T17:19:45.352789,20,Star Wars Jedi: Fallen Order — Official Reveal Trailer,6757301,0GLbwkfhYZk,EA Star Wars
2019-04-15T17:19:45.352789,24,Blueface Goes Sneaker Shopping With Complex,724527,yw4DbIWmugw,Complex
2019-04-15T17:19:45.352789,24,BTS: Boy with Luv (Live) - SNL,5408780,O4NB73HTlxI,Saturday Night Live
2019-04-15T17:19:45.352789,27,Game of Thrones recap for Season 8 – everything you need to know,679617,jMbao3xdiRY,Alt Shift X
2019-04-15T17:19:45.352789,20,[NEW SEASONAL MISSION] Storm Rising | Overwatch,344697,-SL8ypfeGPA,PlayOverwatch
2019-04-15T17:19:45.352789,25,The real reason Boeing's new plane crashed twice,1167057,H2tuKiiznsY,Vox
2019-04-15T17:19:45.352789,24,Will It Muffin? Taste Test,748178,9_HJFOxde0s,Good Mythical Morning
2019-04-15T17:19:45.352789,17,Liverpool v. Chelsea | PREMIER LEAGUE EXTENDED HIGHLIGHTS | 4/14/19 | NBC Sports,361335,kAQoYUg39oQ,NBC Sports
2019-04-15T17:19:45.352789,24,Star Wars: The Rise of Skywalker – Teaser,22661575,adzYW5DZoWs,Star Wars
2019-04-15T17:19:45.352789,17,Tiger Woods Winning Interview,624004,-Qj_zt8UOv0,The Masters
2019-04-15T17:19:45.352789,24,Comedian Kojo gets Simon's GOLDEN BUZZER | Auditions | BGT 2019,6605090,b7eror7JG2Y,Britain's Got Talent
2019-04-15T17:19:45.352789,27,The Most Dangerous Stuff in the Universe - Strange Stars Explained,3102709,p_8yK2kmxoo,Kurzgesagt – In a Nutshell
2019-04-15T17:19:45.352789,27,How Humans Broke the Game,1012643,BJzJtm7OfdQ,TierZoo
2019-04-15T17:19:45.352789,24,Gordon Ramsay Enters A Cooking Challenge | Gordon's Great Escape,1266866,qOkZiVlQHMs,Gordon Ramsay
2019-04-15T17:19:45.352789,24,Keanu Reeves Shows Us His Most Prized Motorcycles | Collected | GQ,478785,O4iGNXsqghs,GQ
2019-04-15T17:19:45.352789,17,THUNDER vs TRAIL BLAZERS | Damian Lillard Takes Over in the 4th | Game 1,161090,rT51rC-zUj4,NBA
2019-04-15T17:19:45.352789,22,We Dress According To South Carolina High School Dress Codes • Ladylike,722964,g7itQNVeFB4,Ladylike
2019-04-15T17:19:45.352789,17,The Wildest NBA Facts No One Has Ever Told You,276709,sDnNpL2eF98,JxmyHighroller
2019-04-15T17:19:45.352789,24,"Alejandro Aranda Brings a FRESH TAKE to ""One Dance"" by Drake - American Idol 2019",544061,g1aFibJqZI8,American Idol
2019-04-15T17:19:45.352789,27,GIANT 10LB Edible Tootsie Roll,474251,UC25Q7GiJG4,The King of Random
2019-04-15T17:19:45.352789,24,Season 8 Episode 1 Explained ! | Game of Thrones Season 8 Episode 1,225163,QCMjAAnoCs4,Fire And Blood
2019-04-15T17:19:45.352789,17,Nike - Tiger Woods: Same Dream,668595,Kx9fadoL9oU,Nike
2019-04-15T17:19:45.352789,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),745678,5jDsPkPjVK4,The Film Theorists
2019-04-15T17:19:45.352789,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,373316,n50HLn_2f0w,INSIDER
2019-04-15T17:19:45.352789,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1359508,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T17:19:45.352789,28,Samsung Galaxy Fold hands-on: more than a concept,377918,-O39FAQapSA,The Verge
2019-04-15T17:19:45.352789,24,"The Crazy 8's Defy Expectations with ""You & Me"" - World of Dance 2019 (Full Performance)",245501,ucNsjMJrgzE,NBC World of Dance
2019-04-15T17:19:45.352789,23,Everything Is Stupid - America Has a Problem with Food | The Daily Show,512032,CikXQvz57ZU,The Daily Show with Trevor Noah
2019-04-15T17:19:45.352789,26,Rebuilding A Wrecked Lamborghini Huracan Part 11,878831,C4_UntN6O2A,goonzquad
2019-04-15T17:19:45.352789,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,632456,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T17:19:45.352789,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",2009375,a5vg_Yi42Ok,DALLMYD
2019-04-15T17:19:45.352789,24,"how to create billie eilish's ""bad guy""",2094304,VSPuRXkUWoU,SethEverman
2019-04-15T17:19:45.352789,24,BTS Eat Churros on The Morning Mash Up,300976,h3P5Hrblbe0,SiriusXM
2019-04-15T17:19:45.352789,17,Nets Expose Sixers Serious Flaws In Game 1,268165,AJKDh52Ehac,BBALLBREAKDOWN
2019-04-15T17:19:45.352789,28,8 Meat Gadgets put to the Test,419490,--Oly6yY5To,CrazyRussianHacker
2019-04-15T17:19:45.352789,17,Bronny James 1st 360 DUNK!! Bronny Gets HEATED vs Trae Young's Team! Blue Chips Put To The TEST!,617964,KMwuyXQcWfI,Ballislife
2019-04-15T17:19:45.352789,24,"BTS Explains The True Meaning Behind “Boy With Luv”,  Friendship With Shawn Mendes And More",801381,u5jugGl_pu0,Elvis Duran Show
2019-04-15T17:19:45.352789,24,We Got Married...(Pt. 2/4),2343736,2x8guH7hsgc,Dani Cohn
2019-04-15T17:19:45.352789,26,Do This EVERY Time You Squat! (HUGE DIFFERENCE),483762,6gfh2UfcJFw,ATHLEAN-X™
2019-04-15T17:19:45.352789,24,RETURN TO THE STUDIO.,216902,_aHE8lgalJU,Joey Drew Studios
2019-04-15T17:19:45.352789,24,Kids React To Dr. Phil,361680,xgtzpEihCdU,FBE
2019-04-15T17:19:45.352789,17,2019 Chinese Grand Prix: Race Highlights,1836794,zKfmiAYiC-M,FORMULA 1
2019-04-15T17:19:45.352789,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1077250,04WYGo4rfdw,Vat19
2019-04-15T17:19:45.352789,23,The Try Guys Old Age Makeovers,2638100,kOd19ljsklQ,The Try Guys
2019-04-15T17:19:45.352789,26,How-To Carve a Realistic beetle out of Wewd,663578,nKh_yq627WM,Bobby Duke Arts
2019-04-15T17:19:45.352789,26,Magic Star ⭐ Concealer & Setting Powder Reveal | Jeffree Star Cosmetics,7035554,QuderoyWqII,jeffreestar
2019-04-15T17:19:45.352789,24,Gordon Shocked That Chef Isn't Allowed To Season His Food | Kitchen Nightmares,1328914,mWkP7esvuiw,Kitchen Nightmares
2019-04-15T17:19:45.352789,17,Shields vs. Hammer: Highlights | SHOWTIME Boxing: Special Edition,325558,zIG2yCvG3TI,SHOWTIME Sports
2019-04-15T17:49:49.460402,17,Tiger Woods wins The 2019 Masters | SportsCenter,1846477,l8UL23m1qQY,ESPN
2019-04-15T17:49:49.460402,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4274673,R6YCfVe4eR0,GameofThrones
2019-04-15T17:49:49.460402,24,Blueface Goes Sneaker Shopping With Complex,795651,yw4DbIWmugw,Complex
2019-04-15T17:49:49.460402,20,Star Wars Jedi: Fallen Order — Official Reveal Trailer,6806410,0GLbwkfhYZk,EA Star Wars
2019-04-15T17:49:49.460402,24,BTS: Boy with Luv (Live) - SNL,5489518,O4NB73HTlxI,Saturday Night Live
2019-04-15T17:49:49.460402,20,[NEW SEASONAL MISSION] Storm Rising | Overwatch,377848,-SL8ypfeGPA,PlayOverwatch
2019-04-15T17:49:49.460402,25,The real reason Boeing's new plane crashed twice,1260947,H2tuKiiznsY,Vox
2019-04-15T17:49:49.460402,27,Game of Thrones recap for Season 8 – everything you need to know,694465,jMbao3xdiRY,Alt Shift X
2019-04-15T17:49:49.460402,24,Will It Muffin? Taste Test,787306,9_HJFOxde0s,Good Mythical Morning
2019-04-15T17:49:49.460402,17,Liverpool v. Chelsea | PREMIER LEAGUE EXTENDED HIGHLIGHTS | 4/14/19 | NBC Sports,364787,kAQoYUg39oQ,NBC Sports
2019-04-15T17:49:49.460402,17,Tiger Woods Winning Interview,636179,-Qj_zt8UOv0,The Masters
2019-04-15T17:49:49.460402,24,Star Wars: The Rise of Skywalker – Teaser,22708458,adzYW5DZoWs,Star Wars
2019-04-15T17:49:49.460402,24,Keanu Reeves Shows Us His Most Prized Motorcycles | Collected | GQ,571960,O4iGNXsqghs,GQ
2019-04-15T17:49:49.460402,24,Comedian Kojo gets Simon's GOLDEN BUZZER | Auditions | BGT 2019,6692176,b7eror7JG2Y,Britain's Got Talent
2019-04-15T17:49:49.460402,27,The Most Dangerous Stuff in the Universe - Strange Stars Explained,3126227,p_8yK2kmxoo,Kurzgesagt – In a Nutshell
2019-04-15T17:49:49.460402,27,How Humans Broke the Game,1026771,BJzJtm7OfdQ,TierZoo
2019-04-15T17:49:49.460402,24,Gordon Ramsay Enters A Cooking Challenge | Gordon's Great Escape,1289791,qOkZiVlQHMs,Gordon Ramsay
2019-04-15T17:49:49.460402,17,THUNDER vs TRAIL BLAZERS | Damian Lillard Takes Over in the 4th | Game 1,164107,rT51rC-zUj4,NBA
2019-04-15T17:49:49.460402,22,We Dress According To South Carolina High School Dress Codes • Ladylike,731524,g7itQNVeFB4,Ladylike
2019-04-15T17:49:49.460402,17,The Wildest NBA Facts No One Has Ever Told You,281998,sDnNpL2eF98,JxmyHighroller
2019-04-15T17:49:49.460402,24,"Alejandro Aranda Brings a FRESH TAKE to ""One Dance"" by Drake - American Idol 2019",556960,g1aFibJqZI8,American Idol
2019-04-15T17:49:49.460402,27,GIANT 10LB Edible Tootsie Roll,482592,UC25Q7GiJG4,The King of Random
2019-04-15T17:49:49.460402,24,Season 8 Episode 1 Explained ! | Game of Thrones Season 8 Episode 1,228550,QCMjAAnoCs4,Fire And Blood
2019-04-15T17:49:49.460402,17,Nike - Tiger Woods: Same Dream,678419,Kx9fadoL9oU,Nike
2019-04-15T17:49:49.460402,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),754878,5jDsPkPjVK4,The Film Theorists
2019-04-15T17:49:49.460402,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,390814,n50HLn_2f0w,INSIDER
2019-04-15T17:49:49.460402,28,Samsung Galaxy Fold hands-on: more than a concept,400965,-O39FAQapSA,The Verge
2019-04-15T17:49:49.460402,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1363492,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T17:49:49.460402,24,"The Crazy 8's Defy Expectations with ""You & Me"" - World of Dance 2019 (Full Performance)",252530,ucNsjMJrgzE,NBC World of Dance
2019-04-15T17:49:49.460402,23,Everything Is Stupid - America Has a Problem with Food | The Daily Show,517085,CikXQvz57ZU,The Daily Show with Trevor Noah
2019-04-15T17:49:49.460402,26,Rebuilding A Wrecked Lamborghini Huracan Part 11,884180,C4_UntN6O2A,goonzquad
2019-04-15T17:49:49.460402,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,639270,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T17:49:49.460402,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",2050863,a5vg_Yi42Ok,DALLMYD
2019-04-15T17:49:49.460402,24,"how to create billie eilish's ""bad guy""",2139056,VSPuRXkUWoU,SethEverman
2019-04-15T17:49:49.460402,24,BTS Eat Churros on The Morning Mash Up,303607,h3P5Hrblbe0,SiriusXM
2019-04-15T17:49:49.460402,17,Nets Expose Sixers Serious Flaws In Game 1,269823,AJKDh52Ehac,BBALLBREAKDOWN
2019-04-15T17:49:49.460402,28,8 Meat Gadgets put to the Test,425442,--Oly6yY5To,CrazyRussianHacker
2019-04-15T17:49:49.460402,17,Bronny James 1st 360 DUNK!! Bronny Gets HEATED vs Trae Young's Team! Blue Chips Put To The TEST!,621109,KMwuyXQcWfI,Ballislife
2019-04-15T17:49:49.460402,24,"BTS Explains The True Meaning Behind “Boy With Luv”,  Friendship With Shawn Mendes And More",805691,u5jugGl_pu0,Elvis Duran Show
2019-04-15T17:49:49.460402,24,We Got Married...(Pt. 2/4),2358189,2x8guH7hsgc,Dani Cohn
2019-04-15T17:49:49.460402,26,Do This EVERY Time You Squat! (HUGE DIFFERENCE),488320,6gfh2UfcJFw,ATHLEAN-X™
2019-04-15T17:49:49.460402,24,RETURN TO THE STUDIO.,218854,_aHE8lgalJU,Joey Drew Studios
2019-04-15T17:49:49.460402,24,Kids React To Dr. Phil,367659,xgtzpEihCdU,FBE
2019-04-15T17:49:49.460402,17,2019 Chinese Grand Prix: Race Highlights,1847306,zKfmiAYiC-M,FORMULA 1
2019-04-15T17:49:49.460402,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1090699,04WYGo4rfdw,Vat19
2019-04-15T17:49:49.460402,23,The Try Guys Old Age Makeovers,2647378,kOd19ljsklQ,The Try Guys
2019-04-15T17:49:49.460402,26,How-To Carve a Realistic beetle out of Wewd,670128,nKh_yq627WM,Bobby Duke Arts
2019-04-15T17:49:49.460402,26,Magic Star ⭐ Concealer & Setting Powder Reveal | Jeffree Star Cosmetics,7053329,QuderoyWqII,jeffreestar
2019-04-15T17:49:49.460402,24,Gordon Shocked That Chef Isn't Allowed To Season His Food | Kitchen Nightmares,1349928,mWkP7esvuiw,Kitchen Nightmares
2019-04-15T17:49:49.460402,17,Shields vs. Hammer: Highlights | SHOWTIME Boxing: Special Edition,326767,zIG2yCvG3TI,SHOWTIME Sports
2019-04-15T18:19:52.830431,17,Tiger Woods wins The 2019 Masters | SportsCenter,1869781,l8UL23m1qQY,ESPN
2019-04-15T18:19:52.830431,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4431696,R6YCfVe4eR0,GameofThrones
2019-04-15T18:19:52.830431,24,Blueface Goes Sneaker Shopping With Complex,882187,yw4DbIWmugw,Complex
2019-04-15T18:19:52.830431,20,Star Wars Jedi: Fallen Order — Official Reveal Trailer,6858128,0GLbwkfhYZk,EA Star Wars
2019-04-15T18:19:52.830431,24,BTS: Boy with Luv (Live) - SNL,5567234,O4NB73HTlxI,Saturday Night Live
2019-04-15T18:19:52.830431,20,[NEW SEASONAL MISSION] Storm Rising | Overwatch,406189,-SL8ypfeGPA,PlayOverwatch
2019-04-15T18:19:52.830431,25,The real reason Boeing's new plane crashed twice,1343809,H2tuKiiznsY,Vox
2019-04-15T18:19:52.830431,28,Samsung Galaxy Fold Unboxing,959089,VSqkL31w69k,Unbox Therapy
2019-04-15T18:19:52.830431,27,Game of Thrones recap for Season 8 – everything you need to know,707575,jMbao3xdiRY,Alt Shift X
2019-04-15T18:19:52.830431,24,Will It Muffin? Taste Test,830396,9_HJFOxde0s,Good Mythical Morning
2019-04-15T18:19:52.830431,1,Track Testing Ruby w/Her New GIANT Single Turbo! (Bump Box Works!) + Dirty V Returns!,253915,91SyPGgELiU,Cleetus McFarland
2019-04-15T18:19:52.830431,24,Keanu Reeves Shows Us His Most Prized Motorcycles | Collected | GQ,653111,O4iGNXsqghs,GQ
2019-04-15T18:19:52.830431,17,Liverpool v. Chelsea | PREMIER LEAGUE EXTENDED HIGHLIGHTS | 4/14/19 | NBC Sports,368104,kAQoYUg39oQ,NBC Sports
2019-04-15T18:19:52.830431,17,Tiger Woods Winning Interview,649193,-Qj_zt8UOv0,The Masters
2019-04-15T18:19:52.830431,24,Star Wars: The Rise of Skywalker – Teaser,22755904,adzYW5DZoWs,Star Wars
2019-04-15T18:19:52.830431,17,Tiger has risen back to the very top of sports after Masters win — Skip Bayless | GOLF | UNDISPUTED,237631,93gsDSq4qTs,Skip and Shannon: UNDISPUTED
2019-04-15T18:19:52.830431,24,Comedian Kojo gets Simon's GOLDEN BUZZER | Auditions | BGT 2019,6783805,b7eror7JG2Y,Britain's Got Talent
2019-04-15T18:19:52.830431,27,The Most Dangerous Stuff in the Universe - Strange Stars Explained,3148759,p_8yK2kmxoo,Kurzgesagt – In a Nutshell
2019-04-15T18:19:52.830431,27,How Humans Broke the Game,1038550,BJzJtm7OfdQ,TierZoo
2019-04-15T18:19:52.830431,24,Gordon Ramsay Enters A Cooking Challenge | Gordon's Great Escape,1314660,qOkZiVlQHMs,Gordon Ramsay
2019-04-15T18:19:52.830431,17,THUNDER vs TRAIL BLAZERS | Damian Lillard Takes Over in the 4th | Game 1,166925,rT51rC-zUj4,NBA
2019-04-15T18:19:52.830431,22,We Dress According To South Carolina High School Dress Codes • Ladylike,741103,g7itQNVeFB4,Ladylike
2019-04-15T18:19:52.830431,17,The Wildest NBA Facts No One Has Ever Told You,287597,sDnNpL2eF98,JxmyHighroller
2019-04-15T18:19:52.830431,25,STAR WARS Rise of Skywalker Trailer BREAKDOWN! Palpatine & Leia Explained!,328296,o9vJcOAacpA,New Rockstars
2019-04-15T18:19:52.830431,24,"Alejandro Aranda Brings a FRESH TAKE to ""One Dance"" by Drake - American Idol 2019",571645,g1aFibJqZI8,American Idol
2019-04-15T18:19:52.830431,27,GIANT 10LB Edible Tootsie Roll,491425,UC25Q7GiJG4,The King of Random
2019-04-15T18:19:52.830431,24,"Marvel Studios' Avengers: Endgame | ""No Mistakes, Kids"" TV Spot",1078881,Td1diFNqe6c,Marvel Entertainment
2019-04-15T18:19:52.830431,24,Season 8 Episode 1 Explained ! | Game of Thrones Season 8 Episode 1,231870,QCMjAAnoCs4,Fire And Blood
2019-04-15T18:19:52.830431,17,Nike - Tiger Woods: Same Dream,687841,Kx9fadoL9oU,Nike
2019-04-15T18:19:52.830431,1,Film Theory: How Game of Thrones SHOULD End! (Game of Thrones Season 8),764675,5jDsPkPjVK4,The Film Theorists
2019-04-15T18:19:52.830431,24,13 Details You Missed In The 'Game Of Thrones' Season 8 Premiere,407346,n50HLn_2f0w,INSIDER
2019-04-15T18:19:52.830431,28,Samsung Galaxy Fold hands-on: more than a concept,422302,-O39FAQapSA,The Verge
2019-04-15T18:19:52.830431,17,UFC 236: Dustin Poirier and Max Holloway Octagon Interview,1367029,I47_jCtfYlE,UFC - Ultimate Fighting Championship
2019-04-15T18:19:52.830431,24,"The Crazy 8's Defy Expectations with ""You & Me"" - World of Dance 2019 (Full Performance)",259900,ucNsjMJrgzE,NBC World of Dance
2019-04-15T18:19:52.830431,23,Everything Is Stupid - America Has a Problem with Food | The Daily Show,522527,CikXQvz57ZU,The Daily Show with Trevor Noah
2019-04-15T18:19:52.830431,26,Rebuilding A Wrecked Lamborghini Huracan Part 11,889789,C4_UntN6O2A,goonzquad
2019-04-15T18:19:52.830431,28,A NEW Level of Gimmick? Gigabyte Aero 15 x9 Review,645312,Jd2GOHfSS5o,Linus Tech Tips
2019-04-15T18:19:52.830431,17,"I Found 9 Wedding Rings Underwater in the Ocean While Metal Detecting! $10,000+ (Returned to Owner)",2094186,a5vg_Yi42Ok,DALLMYD
2019-04-15T18:19:52.830431,24,"how to create billie eilish's ""bad guy""",2192528,VSPuRXkUWoU,SethEverman
2019-04-15T18:19:52.830431,24,BTS Eat Churros on The Morning Mash Up,306269,h3P5Hrblbe0,SiriusXM
2019-04-15T18:19:52.830431,17,Nets Expose Sixers Serious Flaws In Game 1,271569,AJKDh52Ehac,BBALLBREAKDOWN
2019-04-15T18:19:52.830431,28,8 Meat Gadgets put to the Test,431713,--Oly6yY5To,CrazyRussianHacker
2019-04-15T18:19:52.830431,17,Bronny James 1st 360 DUNK!! Bronny Gets HEATED vs Trae Young's Team! Blue Chips Put To The TEST!,624138,KMwuyXQcWfI,Ballislife
2019-04-15T18:19:52.830431,24,"BTS Explains The True Meaning Behind “Boy With Luv”,  Friendship With Shawn Mendes And More",809874,u5jugGl_pu0,Elvis Duran Show
2019-04-15T18:19:52.830431,24,We Got Married...(Pt. 2/4),2374522,2x8guH7hsgc,Dani Cohn
2019-04-15T18:19:52.830431,26,Do This EVERY Time You Squat! (HUGE DIFFERENCE),493291,6gfh2UfcJFw,ATHLEAN-X™
2019-04-15T18:19:52.830431,24,RETURN TO THE STUDIO.,221227,_aHE8lgalJU,Joey Drew Studios
2019-04-15T18:19:52.830431,24,Kids React To Dr. Phil,374151,xgtzpEihCdU,FBE
2019-04-15T18:19:52.830431,17,2019 Chinese Grand Prix: Race Highlights,1856423,zKfmiAYiC-M,FORMULA 1
2019-04-15T18:19:52.830431,24,He Hid from his Boss All Day... AGAIN (You'll Never Guess How He Did It),1106722,04WYGo4rfdw,Vat19
2019-04-15T18:49:56.199523,17,Tiger Woods wins The 2019 Masters | SportsCenter,1892366,l8UL23m1qQY,ESPN
2019-04-15T18:49:56.199523,22,Game of Thrones | Season 8 Episode 2 | Preview (HBO),4582799,R6YCfVe4eR0,GameofThrones
